label	source	similarity	txt1	txt2
1	pb	0.183409670161204	Ajastaan ​​Rood Klooster kirjataan kronikka kollegaansa munkki, Gaspar Ofhuys.	Viimeinen herttua Pomerelia alkaen Samborides haudattiin sistersiläismunkki luostarin Oliwan.
1	pb	0.23162052730604	Ajattelee Daryan läträämässä veren kanssa...	Rannalla Libby suutelee Hurleyta, joka näkee välähdyksiä elämästään saarella.
2	opus	0.417013986233506	Ajattelehan, miten paljon aikaa iäkkäät käyttävät auttaakseen toisia kuulemaan ” valtakunnan hyvän uutisen ”.	Hänen opetuslapsensa varmasti ihmettelivät, miten he pystyisivät ikinä saarnaamaan hyvää uutista ” kaikille kansoille ”.
1	opus	0.0675737378399486	Ajattele Harry ja Jayta.	Katso peliä, Andy.
1	opus	0.328528419051488	Ajattele minusta mitä haluat, - mutta tekojesi takia - käsissäsi on kansamme verta.	Valitse viisaasti, - ei vain centaurien takia, vaan myös oman kansasi takia.
2	pb	0.654288656087624	Ajattelemme ajattelemattamme .	Ajattelua ymmärretään ajattelemalla.
2	opus	0.434197536833467	Ajattelen, että Danny murhaa isänsä tietoisemmin kuin juoni kertoo.	Millainen hirviö saa tyttäreni ajattelemaan, että he tappoi oman isänsä? Kerro se.
3	opus	0.583129266697433	Ajattelen sitä herätessäni ja nukahtaessani.	Ajattelen sitä aina sulkiessani silmäni.
1	opus	0.680036124478424	Ajattelimme, että olisi mukavaa kutsua naapurit koolle.	Ajattelimme, että olisi mukavaa tutkia sukuasi.
1	opus	0.420406891877268	Ajattelimme toimia tienraivaajina yhdessä, mutta ensin lähdimme Madridiin tavatakseni Rafaelan vanhemmat.	Toimimme kahdessa ryhmässä. Me lähdemme Delawarejoelle - ja käytämme Betsyn lippua matkataksemme katakombeihin.
2	opus	0.461880913848885	Ajattelin Braydenia ja sitä tuskaa, minkä aiheutin riistämällä hänen äitinsä.	Ajattelin sitä, mitä hän on kokenut vankilassa, - ja ymmärrän hänen raivonsa.
1	pb	0.326841114897425	Ajattelin, että olisi mukavampaa ilmestyä tänne kuin vain lähettää kirje takaisin.”	Ihmisten on helpompi vastata kysymyksiisi kuin ”pitää muistopuhetta”.
2	opus	0.388407380746911	Ajattelin, että sellaista työtä meksikolaiset tekevät täällä.	Mutta mielestäni olet tehnyt täällä hienoa työtä.
4	opus	0.914247569604633	Ajattelin itse ihan samaa.	Ajattelin ihan samaa.
3	opus	0.666666666666667	Ajattelin keskustelua, jonka kävimme asunnollasi.	Muistelin keskustelua jonka kävimme hiljattain.
1	opus	0.353047148902482	Ajattelin mainita asian jottette haaskaisi aikaanne.	Pyydän, ettette tällä kertaa sotkisi asioita.
3	pb	0.0984038416003031	Ajattelin muuten samaa, että heikolta näyttää tämä alku.	Joo, vähän vaisuksi jäi nyt tuo keskustelu.
1	pb	0.18198289441185	Ajattelin pariin otteeseen kieroutunutta keskiaikaista teemapuistoa.	Näin Legolandiassa ovelasti toteutetun, aaltoilevan reunuksen.
3	opus	0.643217650828739	Ajattelin tulla katsomaan pikkuveljeä.	Ja katsomaan uutta pikkuveljeäni.
4	pb	0.797528000507009	"Ajattelin vaan että "" niin varmaan!"	Ja ajattelin että joo niin varmaan.
4>	opus	0.678160947539345	Ajattelitko kertoa äidillesi, mitä on meneillään?	Haluatko kertoa, mitä on meneillään?
4	pb	0.897440559439045	Ajatuksena on maksimoida toimia ollakseen tehokas tämäntyyppisiä tehtäviä .	Ideana on maksimoida toimia ollakseen tehokas tämäntyyppisiä tehtäviä.
3	opus	0.754731908139941	Ajatukseni riivaavat minua.	Ajatukseni pelottavat minua.
1	opus	0.225432189651672	Ajatukseni selkenevät vain kun juttelemme.	Aina kun ihmiset tapaavat minut, asiat paranevat.
1	pb	0.204542868965824	Ajatus alkaa riittää jo Purnun kanssa puuhasteluunkin, mistä hyvästä olen saanut tosi miehestä taas innokkaan harkka kaverin.	On aiheuttanut koirakuumeen ja rodunvaihdonkin muutamalle:)Valjakkohiihto on Kyllikin lempparijuttu!
1	pb	0.408281901253971	Ajatuskin oli ahdistusta herättävä, että joku päivä hyppään johonkin tuntemattomaan jättäen kaiken taakseni.	Murehdin myös sitä että koska olen maailman pahin asioihin kiintyjä ja inhoan sitä kun hyvät hetket loppuvat niin näen jo nyt silmissäni ja tunnen sielussani kuinka ankeana palaisin vaihtoreissultani takaisin Suomeen.
4>	pb	0.719968028252143	Ajatus pelottaa ja tuntuu ahdistavalta ja jotenkin alistavalta.	Se tuntuu aina kamalalta ja ahdistavalta.
2	opus	0.324015313168593	Ajavatko poliisit yleensä ilman turvavyötä?	Istuuko hän yleensä etupenkillä?
1	pb	0.180832613819491	"Ajax oli siis oikeutetusti tulla mestari ""pienokaiset""."	Unitedin riemuvoitto päättyi Evertonin toiveet loppuun diskantin pokaaleja - he olivat jo nostettu liigan otsikko ja UEFA Cup-voittajien cupin.
1	pb	0.0481249018286424	Ajcan entinen sylikisu.	Elviira ja ihailija.
4>i	opus	0.12687229593911	Ajelin niillä ennen.	Osaan ajaa tällaisella.
1	pb	0.037812656199088	Ajelu polveutua aurinko	erilaisten, . varten työkaluperinne, myös on varhaisvaiheen kerroksen .
1	opus	0.11400590984728	Ajoin sen puuhun? - Unohda, mitä sanoin.	Korjasitko siivet? - Kyllä, ja tein historiaa.
1	opus	0.0878472713414165	Ajoitteko Hevonpaskakatua, vai Pelleilypuistokatua?	Mennäänkö sinne leikkimään jalkapalloselostajaa?
4>	opus	0.896882967473937	Ajomatkanne on ollut pitkä.	Matkanne on ollut pitkä.
2	pb	0.653642175566298	Ajoneuvohallintokeskus voi peruuttaa koenumerotodistuksen, jos ajoneuvoa on käytetty koenumerokilvillä tämän lain tai tieliikennelain taikka niiden nojalla annettujen säännösten, ajoneuvon verotusta koskevien säännösten taikka koenumerotodistuksessa asetettujen ehtojen vastaisesti.	Keltaiset koenumerokilvet Keltaisia koenumerokilpiä varten annetun vakuutuksen kohteena on ajoneuvo, johon kilvet on kiinnitetty ja jota käytetään ajoneuvon rekisteröinnistä annetun asetuksen 32 :ssä säädettyyn tarkoitukseen.
4	opus	0.990558367588235	Ajoneuvot, joiden polttoaineena voidaan käyttää sekä bensiiniä että kaasumaista polttoainetta, mutta joissa bensiinijärjestelmä on asennettu ainoastaan hätätapauksia tai käynnistystä varten ja bensiinille tarkoitettuun polttoainesäiliöön mahtuu enintään 15 litraa bensiiniä, katsotaan ainoastaan kaasumaisella polttoaineella toimiviksi ajoneuvoiksi.	Ajoneuvot, joiden polttoaineena voidaan käyttää sekä bensiiniä että kaasumaista polttoainetta mutta joissa bensiinijärjestelmä on asennettu ainoastaan hätätapauksia tai käynnistystä varten, ja ajoneuvot, joiden bensiinille tarkoitettuun polttoainesäiliöön mahtuu enintään 15 litraa bensiiniä, katsotaan ainoastaan kaasumaisella polttoaineella toimiviksi ajoneuvoiksi.
2	opus	0.925309153271922	Ajoneuvot, joita ei voi ladata ulkopuolelta ja joissa ei ole käyttötavan vaihtokytkintä: Menettelyn aluksi suoritetaan esivakauttaminen, jossa ajetaan vähintään kaksi peräkkäistä kokonaista ajojaksoa (yksi osan 1 sykli ja yksi osan 2 sykli) ilman seisontaa.	Ulkopuolelta ladattavat ajoneuvot, joissa on käyttötavan vaihtokytkin: Menettelyn aluksi suoritetaan esivakauttaminen, jossa ajetaan vähintään kaksi peräkkäistä kokonaista ajojaksoa (yksi osan 1 sykli ja yksi osan 2 sykli) ilman seisontaa siten, että ajoneuvo kulkee hybriditilassa.
2	pb	0.798992341719627	a) jotka ovat sellaisia unionin kansalaisten perheenjäseniä, jotka ovat käyttäneet tai käyttävät oikeuttaan vapaaseen liikkuvuuteen unionissa Euroopan unionin kansalaisten ja heidän perheenjäsentensä oikeudesta liikkua ja oleskella vapaasti jäsenvaltioiden alueella 29 päivänä huhtikuuta 2004 annetun Euroopan parlamentin ja neuvoston direktiivin 2004/38/EY ( EUVL L 158, 30.4.2004, s. 77 .) mukaisesti;	Komission tiedonanto Euroopan parlamentille ja neuvostolle, annettu 2 päivänä heinäkuuta 2009, Euroopan unionin kansalaisten ja heidän perheenjäsentensä oikeudesta liikkua ja oleskella vapaasti jäsenvaltioiden alueella annetun direktiivin 2004/38/EY täytäntöönpanon ja soveltamisen parantamisesta [ KOM(2009) 313 lopullinen
2	opus	0.972253614482527	Ajovalaisimet on varustettava laitteella, joka mahdollistaa niiden säädön ajoneuvoissa siten, että valaisimet täyttävät niitä koskevat määräykset.	Etusumuvalaisimet on varustettava laitteella, joka mahdollistaa niiden säädön ajoneuvoissa siten, että valaisimet täyttävät niitä koskevat määräykset.
4	opus	0.976590813631455	ajovalaisimissa, jotka ovat tämän säännön vaatimusten mukaiset sekä lähi- että kaukovalon osalta, kirjaimet CR luokkaan A kuuluvissa ja kirjaimet HCR luokkaan B kuuluvissa valaisimissa,	ajovalaisimissa, jotka ovat tämän säännön vaatimusten mukaiset sekä lähi- että kaukovalon osalta, kirjaimet ”CR” luokkaan A kuuluvissa ja kirjaimet ”HCR” luokkaan B kuuluvissa valaisimissa,
1	pb	0.0296858784096964	Ajo välillä zombeja	Hiekkaleikkejä sydän Lumoblogit
1	pb	0.538348264991753	Akaan seurakunnan erityisnuorisotyön ja Akaan vanhempainverkoston yhteistyönä järjestettävän elokuisen tapahtuman yhteyteen oli alun perin suunniteltu vanhempainverkoston ylläpitämää siideri- ja oluttelttaa varojen hankkimiseksi muun muassa lauantain ilmaiskonsertin kulujen kattamiseksi.	Paitsi tarjoamalla nuorisolle mahdollisuuden osallistua varsinaisiin konsertteihin, pyrkivät tapahtuman puuhatahot lisäämään Stompin' At The Savoyn ohjelmakokonaisuuteen mahdollisuuksien rajoissa myös erityisiä tulevaisuuden toivoille suunnattuja koulutuksellisia elementtejä mm. toteuttamalla kevään kuluessa laulu- ja instrumenttiworkshoppeja sekä blues-esitelmöintiä yhteistyössä pääkaupunkiseudun oppilaitosten kanssa.
1	opus	0.212281347189467	Akagi, Kaga ja Soryu pommitettuina ja liekeissä.	Tuco ja Gonzo, kaksi kuollutta.
2	pb	0.524559184136869	Akava n kokoomuslainen puheenjohtaja Sture Fjäder on täysin käsittämättömällä tavalla jopa mennyt mukaan työnantajien kilpalaulantaan .	Tiivistelmä: Akavan puheenjohtaja Sture Fjäder kysyy Akavalainen-lehden kirjoituksessa, haluavatko työnantajat tarkoituksella murtaa jo luottamuksellisemmaksi muuttuneen sopimuskulttuurin.
2	opus	0.540253849286372	Akkreditoitu/ toimiluvan saanut todentaja	Akkreditoinnin tai toimiluvan rekisterinumero
4<	pb	0.865564433185012	Akku voidaan ladata, kun kamera on kytketty tietokoneeseen USB-kaapelilla.	Vikailmoitus Kameran akku voidaan ladata, kun kamera on liitetty tietokoneeseen USB-kaapelilla.
4>	opus	0.976914335779838	aktiivinen ja tehokas panostus johdonmukaisen, kestävän ja vastuullisen Euroopan unionin politiikan kehittämiseksi Afrikan suurten järvien alueella, edistäen johdonmukaista Euroopan unionin yleistä lähestymistapaa alueella.	Aktiivinen ja tosiasiallinen panostus johdonmukaisen, kestävän ja vastuullisen Euroopan unionin politiikan kehittämiseksi Afrikan suurten järvien alueella, edistäen johdonmukaista Euroopan unionin yleistä lähestymistapaa alueella.
2	pb	0.705795850973376	Aktiivisessa eutanasiassa potilas tekee itse valinnan.	Tarkoitin tietysti, että passiivisessa eutanasiassa potilas ei itse tee valintaa.
1	opus	0.371237925960714	AKT-valtioiden kanssa ylläpitämänsä etuoikeutetun kumppanuuden takia Euroopan unioni kuitenkin halusi auttaa banaania tuottavia AKT-valtioita selviytymään lisääntyneestä kilpailusta.	EU:n sisäisen vapaan liikkuvuuden ansiosta yhä useammat EU:n kansalaiset joutuvat tekemisiin sellaisten terveydenhuoltojärjestelmien kanssa, jotka poikkeavat heidän alkuperämaansa järjestelmästä.
1	pb	0.0165024590496112	Ala Dnepr Hyökkäävä	Barber Lyashchenko sopimus
4	opus	0.872240453315065	Alahan tulla, mennään.	Ala tulla, mennään.
4	pb	0.988977337613145	Alaikäisen huoltajalla tai muulla laillisella edustajalla ei ole oikeutta kieltää potilaan henkeä tai terveyttä uhkaavan vaaran torjumiseksi annettavaa tarpeellista hoitoa.	Alaikäisen potilaan huoltajalla tai muulla laillisella edustajalla ei ole oikeutta kieltää potilaan henkeä tai terveyttä uhkaavan vaaran torjumiseksi annettavaa tarpeellista hoitoa.
3	opus	0.716149976849387	Ala kirjoittamaan, sillä en hyväksy kieltävää vastausta.	En yleensä hyväksy kieltävää vastausta.
1	opus	0.580421281259784	Alakohtaisten kansainvälisten sopimusten laatimisesta ja käyttöön ottamisesta on keskusteltu jo yli kymmenen vuotta.	EU:n puitekehys otettiin käyttöön neljä vuotta sitten, ja jäsenvaltioiden strategioiden toimittamisesta ja ensimmäisestä arvioinnistakin on kulunut jo kolme vuotta.
1	pb	0.136052950197316	Alalla pelaat valvonnan loki täysin erilainen sites!	Asioissa toitottaa bonukset kaksi korttia aloittaa puolue live!
3	pb	0.669705163579512	Alalla toimii myös kosmetiikkaneuvojia, jotka neuvovat ja ohjaavat asiakkaita ihon ja kauneuden hoidossa sekä myyvät kauneudenhoitoalan tuotteita.	Lisäksi kauneudenhoitoalan ammattilaiset myyvät ja markkinoivat ihonhoitotuotteita sekä ohjaavat asiakkaita ihon kotihoidossa, ihonhoitotuotteiden valinnassa ja niiden käytössä.
1	opus	0.153337329831597	Ala lopetella, Chapman.	Älä tee noin, Peter.
3	pb	0.86871814404621	Alalta valmistuneet sijoittuvat erilaisiin vaatetusalan asiantuntijatehtäviin, kuten mallistojen, puvustusten tai uniikkivaatteiden suunnitteluun sekä tuotekehitystehtäviin.	Valmistuvalle opiskelijalle opinnot antavat mahdollisuuden suuntautua esimerkiksi työharjoittelun kautta erilaisiin vaatetusalan asiantuntijatehtäviin, kuten mallistojen, puvustusten, uniikkivaatteiden suunnitteluun sekä tuotekehitystehtäviin.
4>	opus	0.923323863792405	Alan: Ai tuossa on huonot uutiset, mutta onhan kyseessä sota joka pelastaa meidät kaikki, eikö? Sota joka pelastaa kaikki, ja nyt kun olemme peloissamme, ja juoksemme ympäri kuin hullut, peläten että taivas putoaa. Se muuten johtuu heidän suihkutuksestaan. Sitä he eivät kerro, jotta voivat jatkaa sitä.	Alan: Ai tuossa on huonot uutiset, mutta onhan kyseessä sota joka pelastaa meidät kaikki, eikö? Sota joka pelastaa kaikki, ja nyt kun olemme peloissamme, ja juoksemme ympäri kuin hullut, peläten että taivas putoaa.
1	pb	0.024071938155804	Alanko, aloittamaan Eyes Finlandiin.	seurue You yhtyeensä.
1	pb	0.0811273914314837	Alan: Muhammad kuivaksi Showdown 1, vahvemmalle taas .	Brewster kanveesiin koukkua, Indianapolis on 2009.
2	opus	0.570311797970268	Alan taloudellisille toimijoille suunnatun koulutuksen rahoituksen osalta vaikuttaa kuitenkin selvältä, että on kyseessä näille koituva etu, koska koulutus on toimintaa, jonka kustannuksista vastaavat tavallisesti yritykset.	Yhteisöjen tuomioistuin on todennut, että tällainen korvaus ei ole valtiontukea, jos muun muassa korvaussumma on määritetty todellisen tarjouskilpailun tai hyvin johdetuille keskisuurille yrityksille tällaisten palvelujen tarjoamisesta aiheutuvien kustannusten perusteella.
3	pb	0.915571968060224	Alan terapeuttina toimimisen tulisi pohjautua soveltuvaan tieteellispohjaiseen tutkintoon ja olla lailla säädeltyä, kuten muunkin lääkinnällisen työskentelyn.	Alan terapeuttina toimimisen tulisi pohjautua soveltuvaan tieteellispohjaiseen tutkintoon ja olla lailla säädeltyä kuten muunkin psykoterapian.
2	opus	0.443284046832106	Alanya sijaitsee Välimeren rannikolla, etäisyydellä noin 135 kilometriä Antalyasta itään.	Kun se on ainoastaan 125 km Afrikan rannikolta, se on 1000 km etäisyydellä Cadiz´sta –lähin satama Espanjan mantereella .
1	pb	0.386143077870466	Alapallon irrotus ajaisi saman asian mutta ei ollut toivoakaan ahtaassa tallissa tunkin varassa tehden.	Jännitystä oli aamulla ilmassa kun jarrusatulan ilmausruuvin messinki holkki katkesi ja jäi satulaan, jonka onneksi saimme kaivettua pois vielä ja laittamaan uusi holkki, joka kuitenkin vuosi, eikä etujarruja saatu kuin pumppaamalla.
2	pb	0.36176333792341	Alatalolta todella luokatonta pelinlukua heittää jotain mikkihiiriä kentälle.	Hirvittävää pomputtelua ja paniikkia kyllä tuo touhu omassa päässä, ihan käsittämätöntä töhöilyä kiekon kanssa pakeilta tänään joista tuo Larssonin syöttö Talajan lapaan kaikista vammaisin esimerkki.
1	opus	0.270745576918284	Alat kuulostaa radikaalilta veljeltäsi	Olisiko komealta kytältäsi?
1	opus	0.370304707014192	Alat varmasti huutaa ja kiellät minua tekemästä sitä. Mutta minä jään.	Ja nyt minä painostan sinua. Koska tiedän että osaat.
4	opus	0.909620848074959	Albert Bore alueiden komitean puheenjohtaja	A. Bore Alueiden komitean puheenjohtaja
3	opus	0.0900791242218625	Aldo rikkoi pyhintä lakiamme.	Arkkipiispa toimii vastoin Raamatun sanan opetusta.
2	pb	0.193308127662536	Aleksanterinsa jonka Aleksanteri Suuri US, Curtius Plutarkhos Roomaan, 53 ja Rooman valtakunta .	säilynyt Tämän Efesos miestä, Octavianuksen ja Antoniuksen sota .
1	pb	0.280131779289554	Aleksi Juurikainen Lasse Vatanen Jaakko Haatanen	Mikko Lahtinen Tommi Wallenius Matti Vilkka
1	opus	0.0625195404100444	Alempi lisäys Alfa kahteen.	Tohtori Ferrari ja ohjelma.
2	opus	0.583586514480556	Alex saa naida sinua.	Prinssi ei aio naida sinua.
1	pb	0.0791559483576629	Alfred kuuluvien puhetilaisuutta.	Fenton Meiji-kausi antoi palkintojenjakoseremoniaa.
1	pb	0.0772713542815227	Alhaiset altistukset, kompleksit seokset.	Niiden suorituskyky on yleensä jaettu psykomotorinen inhibitio ja psykomotorinen jännitystä luokkia.
1	opus	0.0700712753800578	Al Hayy edessä.	Shibin El jotain.
2	opus	0.29187757579493	Alice meni arasti ovelle ja koputti.	Se hiipi alakertaan ja avasi hiljaa etuoven - ja asteli puutarhaan.
1	pb	0.312208242258602	Alice saattaisi piipahtaa Fergus-vauvan ja vanhempien lasten kanssa myymälän kautta sisään.	Miikaa hammaslääkäriin ja jonkun täysi-ikäisen luovuttamassa hoitolasta isälleen.
1	opus	0.0444691563976713	Alicia osaa olla aika tiukka.	Kovar on hyvin varovainen.
1	pb	0.187006152979224	Alienit, ihmiset ja predatorit teurastavat toisiaan.	MB lukitsee paikat ja kutsuu paikalle jalostetut olennot tuhoamaan kaikki.
3	opus	0.963912370122162	ALIMTA on tarkoitettu yhdessä sisplatiinin kanssa ensilinjan hoidoksi potilaille, joilla on paikallisesti levinnyt tai metastaattinen, histologialtaan pääosin muunlainen kuin levyepiteeliperäinen ei- pienisoluinen keuhkosyöpä (ks. kohta 5. 1).	Pemetrexed medac on tarkoitettu yhdessä sisplatiinin kanssa ensilinjan hoidoksi potilaille, joilla on paikallisesti levinnyt tai metastaattinen, histologialtaan pääosin muunlainen kuin levyepiteeliperäinen ei-pienisoluinen keuhkosyöpä (ks. kohta 5.1).
3	opus	0.536087706747239	Alistair oli uneksija.	Hän on uneksija.
1	pb	0.137649440322337	Alkaa aika käydä vähiin jos Sauli on loppukuusta lähdössä LA:han.	Joo eiköhän Teuvolla ole jo liput varattuna huomiselle.
1	opus	0.22232814220146	Alkaako kansainvälinen konsultointi käymään tylsäksi?	Miksi vakoilijoiden määrä on nopeasti lisääntymässä?
